transaction_id,user_id,amount,merchant,category,timestamp,location,payment_status
TXN-000228,U0082,41.25,Airbnb,Travel,2025-12-20T23:12,"Seattle, USA",Completed
TXN-001211,U0105,85.54,Costco,Groceries,2026-04-15T23:23,"Los Angeles, USA",Completed
TXN-001438,U0041,80.08,Safeway,Groceries,2026-05-21T08:08,"Berlin, Germany",Completed
TXN-001190,U0138,41.98,Walmart,Shopping,2025-07-15T07:08,"San Francisco, USA",Completed
TXN-000067,U0071,82.4,Safeway,Groceries,2025-10-05T04:57,"Los Angeles, USA",Completed
TXN-000025,U0132,5.82,Starbucks,Food,2025-06-11T07:08,"San Francisco, USA",Completed
TXN-000145,U0026,100.0,Bank of America ATM,ATM,2026-03-22T02:00,"Los Angeles, USA",Completed
TXN-000537,U0050,84.5,Safeway,Groceries,2026-01-29T22:22,"Austin, USA",Completed
TXN-000812,U0139,69.85,Uber,Travel,2026-04-07T08:59,"Chicago, USA",Completed
TXN-001962,U0150,83.05,Crypto.com,Crypto,2025-08-14T02:18,"Seattle, USA",Completed
TXN-000086,U0146,100.0,Bank of America ATM,ATM,2026-01-11T04:52,"Seattle, USA",Completed
TXN-001808,U0034,21.57,DoorDash,Food,2026-01-20T04:59,"Los Angeles, USA",Completed
TXN-001548,U0121,17.2,Starbucks,Food,2025-08-04T11:31,"Austin, USA",Completed
TXN-001160,U0049,109.99,Netflix,Bills,2026-02-13T10:46,"New York, USA",Completed
TXN-001949,U0060,16.72,Kraken,Crypto,2025-10-18T10:19,"San Francisco, USA",Completed
TXN-001964,U0135,22.89,Local Deli,Food,2025-06-20T05:09,Singapore,Completed
TXN-SUSP-00092,U0139,3329.53,Night ATM,Shopping,2026-03-18T04:18,"Berlin, Germany",Pending
TXN-001238,U0048,2.85,Subway,Food,2025-10-16T00:31,"San Francisco, USA",Completed
TXN-000363,U0083,17.4,Chipotle,Food,2025-09-30T01:49,"Los Angeles, USA",Completed
TXN-001819,U0094,63.37,Marriott,Travel,2026-03-24T10:14,"Los Angeles, USA",Completed
TXN-001433,U0105,5.19,Starbucks,Food,2025-08-04T21:27,"Chicago, USA",Completed
TXN-001027,U0084,15.21,Subway,Food,2026-05-08T02:07,"San Francisco, USA",Completed
TXN-001031,U0026,4.53,Chipotle,Food,2025-06-04T05:39,"San Francisco, USA",Completed
TXN-001316,U0051,74.64,Safeway,Groceries,2025-11-17T06:14,"Austin, USA",Completed
TXN-001464,U0064,18.31,Starbucks,Food,2025-10-16T05:09,"Los Angeles, USA",Completed
TXN-001162,U0122,41.6,Marriott,Travel,2025-07-06T08:31,"Toronto, Canada",Completed
TXN-000666,U0010,74.28,Costco,Groceries,2026-03-05T01:10,"Chicago, USA",Completed
TXN-000365,U0095,84.76,Whole Foods,Groceries,2025-12-18T05:48,"Chicago, USA",Completed
TXN-000078,U0033,3.48,Starbucks,Food,2026-04-09T01:19,"Chicago, USA",Completed
TXN-000028,U0087,120.85,Verizon,Bills,2025-06-26T09:50,"Los Angeles, USA",Completed
TXN-001553,U0096,107.79,Best Buy,Shopping,2025-09-12T03:28,"San Francisco, USA",Completed
TXN-000526,U0081,138.9,Amazon,Shopping,2025-12-07T09:30,"Tokyo, Japan",Completed
TXN-SUSP-00050,U0026,6100.33,Night ATM,Crypto,2026-02-18T00:29,"Dubai, UAE",Completed
TXN-000056,U0085,76.3,Comcast,Bills,2025-11-28T10:08,"Seattle, USA",Completed
TXN-000639,U0009,19.2,Chipotle,Food,2025-12-09T11:19,"San Francisco, USA",Completed
TXN-000303,U0126,41.87,Lyft,Travel,2026-02-05T07:20,"Tokyo, Japan",Completed
TXN-000719,U0147,11.1,Chipotle,Food,2026-04-03T22:10,"Seattle, USA",Completed
TXN-000625,U0114,83.65,Best Buy,Shopping,2026-01-20T05:39,"New York, USA",Pending
TXN-000008,U0072,107.36,Amazon,Shopping,2025-09-22T00:28,"Chicago, USA",Completed
TXN-000804,U0103,95.55,Verizon,Bills,2025-09-06T10:25,"Austin, USA",Failed
TXN-001050,U0083,74.92,Whole Foods,Groceries,2025-12-29T22:58,"Austin, USA",Failed
TXN-000337,U0012,4.21,Chipotle,Food,2026-04-27T08:14,"Chicago, USA",Completed
TXN-000048,U0061,244.86,Airbnb,Travel,2026-04-08T02:03,"Los Angeles, USA",Failed
TXN-001958,U0091,30.18,Best Buy,Shopping,2025-09-09T03:24,"Austin, USA",Completed
TXN-000107,U0069,24.14,Chipotle,Food,2026-05-05T21:52,"Chicago, USA",Completed
TXN-000350,U0035,133.08,Apple Store,Shopping,2026-03-23T23:47,"Austin, USA",Completed
TXN-001080,U0127,6.59,DoorDash,Food,2026-02-19T12:49,"Chicago, USA",Completed
TXN-000239,U0108,35.37,Starbucks,Food,2025-10-21T09:59,"San Francisco, USA",Completed
TXN-000214,U0111,44.49,Costco,Groceries,2025-07-07T10:09,"Seattle, USA",Completed
TXN-001145,U0030,124.18,PG&E,Bills,2025-09-29T02:04,"Los Angeles, USA",Completed
TXN-001922,U0036,75.49,Netflix,Bills,2025-12-17T05:02,"New York, USA",Completed
TXN-001232,U0122,126.83,Binance,Crypto,2026-05-02T10:16,"Seattle, USA",Completed
TXN-000794,U0078,116.37,Crypto.com,Crypto,2025-07-27T08:25,"Austin, USA",Completed
TXN-001097,U0126,3.98,Local Deli,Food,2025-08-23T22:56,"New York, USA",Completed
TXN-001274,U0109,8.05,Subway,Food,2025-11-22T07:35,"Chicago, USA",Failed
TXN-001712,U0039,24.4,Starbucks,Food,2025-09-04T08:37,"Chicago, USA",Completed
TXN-001704,U0051,10.91,Starbucks,Food,2025-12-08T22:54,"Berlin, Germany",Completed
TXN-001802,U0103,220.16,Crypto.com,Crypto,2025-11-28T07:24,"New York, USA",Completed
TXN-000524,U0139,4.19,Starbucks,Food,2026-05-14T06:17,"New York, USA",Completed
TXN-000233,U0145,13.28,Local Deli,Food,2026-03-31T07:57,"New York, USA",Completed
TXN-000645,U0040,21.32,Amazon,Shopping,2025-06-25T08:45,"Seattle, USA",Completed
TXN-001628,U0138,113.34,Whole Foods,Groceries,2025-12-25T06:00,"New York, USA",Completed
TXN-000534,U0003,20.29,Target,Shopping,2025-09-14T12:39,"New York, USA",Completed
TXN-001629,U0016,70.37,Spotify,Bills,2025-06-07T11:34,"San Francisco, USA",Completed
TXN-000604,U0047,91.53,Target,Shopping,2026-02-02T05:35,"Toronto, Canada",Completed
TXN-001306,U0063,64.25,Whole Foods,Groceries,2026-04-07T22:51,"Seattle, USA",Completed
TXN-001075,U0017,80.14,Trader Joe's,Groceries,2026-02-19T11:00,"New York, USA",Completed
TXN-001878,U0065,94.87,Amazon,Shopping,2026-04-22T04:40,"San Francisco, USA",Completed
TXN-000061,U0061,83.22,Whole Foods,Groceries,2025-10-18T07:09,"Seattle, USA",Completed
TXN-001405,U0112,308.45,Airbnb,Travel,2026-03-01T02:28,"New York, USA",Completed
TXN-000093,U0050,17.76,Subway,Food,2025-10-14T06:10,"San Francisco, USA",Completed
TXN-000667,U0077,94.9,Apple Store,Shopping,2025-09-30T04:20,"New York, USA",Completed
TXN-000281,U0019,15.43,DoorDash,Food,2025-05-27T03:41,"New York, USA",Completed
TXN-001394,U0080,41.05,Target,Shopping,2025-12-12T10:21,"San Francisco, USA",Completed
TXN-000360,U0053,47.94,Apple Store,Shopping,2025-08-05T03:56,"Los Angeles, USA",Completed
TXN-001222,U0032,59.22,Walmart,Shopping,2025-07-08T01:30,"London, UK",Completed
TXN-001264,U0140,57.07,Best Buy,Shopping,2025-08-13T04:07,"Seattle, USA",Completed
TXN-000848,U0140,40.0,Chase ATM,ATM,2026-01-15T07:13,"Berlin, Germany",Completed
TXN-001207,U0033,128.41,Target,Shopping,2026-05-08T09:34,"San Francisco, USA",Completed
TXN-001489,U0087,65.97,Delta Airlines,Travel,2025-07-25T08:01,"Chicago, USA",Completed
TXN-000111,U0104,123.66,Target,Shopping,2025-10-02T07:11,"Los Angeles, USA",Completed
TXN-000043,U0014,34.27,DoorDash,Food,2026-02-08T12:20,"New York, USA",Completed
TXN-000126,U0026,47.05,PG&E,Bills,2025-09-18T23:31,"Los Angeles, USA",Completed
TXN-000205,U0135,53.43,Amazon,Shopping,2026-02-18T08:08,"Chicago, USA",Completed
TXN-000053,U0149,119.2,Uber,Travel,2025-07-24T05:15,"Tokyo, Japan",Completed
TXN-000546,U0142,101.25,Walmart,Shopping,2025-10-25T08:04,"Los Angeles, USA",Completed
TXN-000069,U0099,75.13,Whole Foods,Groceries,2025-08-04T01:18,"Seattle, USA",Completed
TXN-001230,U0075,47.06,Apple Store,Shopping,2025-05-30T10:34,"San Francisco, USA",Completed
TXN-001668,U0077,269.37,Crypto.com,Crypto,2025-08-11T01:41,"Chicago, USA",Completed
TXN-000184,U0135,152.8,Verizon,Bills,2025-09-29T11:32,"Chicago, USA",Completed
TXN-000138,U0043,59.63,Delta Airlines,Travel,2026-02-21T05:57,"San Francisco, USA",Completed
TXN-000900,U0008,124.35,PG&E,Bills,2025-10-18T07:07,"Chicago, USA",Completed
TXN-000797,U0113,23.02,DoorDash,Food,2026-01-30T00:00,"Seattle, USA",Completed
TXN-000133,U0076,39.69,Target,Shopping,2026-03-16T06:48,"New York, USA",Completed
TXN-000081,U0063,120.0,Bank of America ATM,ATM,2025-12-15T03:08,"New York, USA",Completed
TXN-001602,U0132,117.61,Amazon,Shopping,2025-08-09T00:28,"Berlin, Germany",Completed
TXN-001661,U0107,159.99,Target,Shopping,2025-12-29T09:52,"New York, USA",Pending
TXN-000542,U0100,100.19,Best Buy,Shopping,2026-01-02T07:05,"Seattle, USA",Completed
TXN-001717,U0106,8.56,Local Deli,Food,2026-03-25T23:07,"New York, USA",Completed
TXN-000984,U0054,63.63,Target,Shopping,2026-01-22T02:43,"San Francisco, USA",Completed
TXN-000166,U0014,146.91,Target,Shopping,2026-03-12T00:00,"San Francisco, USA",Completed
TXN-000249,U0087,40.7,Best Buy,Shopping,2026-04-06T06:41,"Chicago, USA",Completed
TXN-000447,U0018,236.22,Binance,Crypto,2026-03-26T05:24,"New York, USA",Completed
TXN-001972,U0097,113.86,Comcast,Bills,2025-08-15T22:08,"New York, USA",Completed
TXN-000859,U0048,193.98,Apple Store,Shopping,2026-01-17T01:16,"Los Angeles, USA",Completed
TXN-001310,U0082,57.16,Trader Joe's,Groceries,2025-12-17T07:08,"Austin, USA",Completed
TXN-000098,U0134,37.64,Apple Store,Shopping,2025-12-25T04:53,"Austin, USA",Completed
TXN-000806,U0095,3.61,Chipotle,Food,2025-12-24T02:48,"Chicago, USA",Completed
TXN-000738,U0054,10.22,DoorDash,Food,2025-06-06T06:44,"Austin, USA",Completed
TXN-001358,U0084,149.9,Amazon,Shopping,2026-01-12T02:42,"Chicago, USA",Completed
TXN-000103,U0058,82.51,Comcast,Bills,2025-12-29T00:38,"Seattle, USA",Completed
TXN-000435,U0124,80.42,Kroger,Groceries,2025-07-12T07:42,"Seattle, USA",Completed
TXN-000075,U0084,19.58,Subway,Food,2025-11-09T03:33,"Austin, USA",Completed
TXN-001934,U0072,54.17,Whole Foods,Groceries,2025-12-01T05:29,"Chicago, USA",Completed
TXN-001470,U0013,14.75,Trader Joe's,Groceries,2025-09-19T02:13,"San Francisco, USA",Completed
TXN-001231,U0072,43.96,Apple Store,Shopping,2025-08-12T02:19,"Los Angeles, USA",Completed
TXN-000919,U0036,5.28,Subway,Food,2025-11-27T23:29,"San Francisco, USA",Completed
TXN-001846,U0083,35.51,Starbucks,Food,2025-11-22T00:08,"Seattle, USA",Completed
TXN-001801,U0107,41.81,DoorDash,Food,2025-09-09T09:30,"Chicago, USA",Completed
TXN-001757,U0105,24.27,Subway,Food,2026-03-15T09:55,"Austin, USA",Completed
TXN-000763,U0131,88.02,Kroger,Groceries,2025-12-29T02:33,"Austin, USA",Completed
TXN-000990,U0027,23.85,Subway,Food,2026-01-15T00:10,"Los Angeles, USA",Completed
TXN-000389,U0017,87.2,Costco,Groceries,2025-12-31T05:37,"San Francisco, USA",Failed
TXN-000236,U0113,169.51,Amazon,Shopping,2026-05-12T22:14,"Austin, USA",Completed
TXN-001627,U0105,47.81,Amazon,Shopping,2025-05-28T22:47,"Los Angeles, USA",Failed
TXN-000268,U0140,10.45,DoorDash,Food,2025-10-18T11:45,"Chicago, USA",Completed
TXN-001282,U0021,93.97,Whole Foods,Groceries,2025-08-09T08:13,"San Francisco, USA",Completed
TXN-000118,U0077,85.2,Apple Store,Shopping,2025-10-08T21:22,"Los Angeles, USA",Completed
TXN-001729,U0026,200.0,Bank of America ATM,ATM,2025-06-16T00:41,"Chicago, USA",Completed
TXN-000674,U0022,289.16,Uber,Travel,2026-03-02T09:20,"Austin, USA",Completed
TXN-000250,U0005,179.03,Marriott,Travel,2025-10-26T12:56,"Austin, USA",Completed
TXN-001570,U0138,204.45,Lyft,Travel,2025-06-13T09:13,"Chicago, USA",Failed
TXN-SUSP-00097,U0039,2826.16,Unknown Crypto Wallet,ATM,2026-02-05T04:51,"Berlin, Germany",Completed
TXN-000095,U0073,29.99,Subway,Food,2025-07-16T21:40,"Chicago, USA",Completed
TXN-000034,U0013,85.49,Marriott,Travel,2025-06-26T07:07,"Chicago, USA",Completed
TXN-001582,U0048,17.87,Chipotle,Food,2025-10-27T06:09,"San Francisco, USA",Completed
TXN-001798,U0138,111.05,Best Buy,Shopping,2026-01-26T01:33,"Los Angeles, USA",Completed
TXN-000449,U0038,292.72,Airbnb,Travel,2025-07-22T10:13,"Chicago, USA",Completed
TXN-000717,U0018,79.95,Costco,Groceries,2025-11-30T09:56,"Los Angeles, USA",Completed
TXN-001367,U0115,24.6,DoorDash,Food,2025-08-09T10:44,"Seattle, USA",Completed
TXN-001638,U0004,62.63,Kroger,Groceries,2025-10-28T01:41,"San Francisco, USA",Completed
TXN-000001,U0036,112.38,Verizon,Bills,2025-10-13T04:18,"Seattle, USA",Completed
TXN-001976,U0077,29.73,Apple Store,Shopping,2025-12-23T09:28,"Austin, USA",Completed
TXN-001102,U0103,25.8,Amazon,Shopping,2025-08-07T11:08,"Seattle, USA",Completed
TXN-001109,U0088,86.33,Uber,Travel,2026-04-18T11:28,"Seattle, USA",Completed
TXN-001513,U0061,9.86,Airbnb,Travel,2026-03-29T10:47,"New York, USA",Completed
TXN-000083,U0126,71.42,Delta Airlines,Travel,2025-06-01T10:56,"New York, USA",Pending
TXN-001885,U0122,47.42,Trader Joe's,Groceries,2025-07-25T22:00,"San Francisco, USA",Completed
TXN-000677,U0090,80.0,Chase ATM,ATM,2025-07-22T10:31,"San Francisco, USA",Completed
TXN-001568,U0052,16.15,Walmart,Shopping,2025-08-30T06:00,"San Francisco, USA",Completed
TXN-001047,U0145,252.68,Lyft,Travel,2026-03-04T03:46,"Seattle, USA",Completed
TXN-000771,U0014,15.83,Subway,Food,2026-03-18T02:40,"Seattle, USA",Completed
TXN-001314,U0071,54.43,Walmart,Shopping,2025-07-07T01:08,"Austin, USA",Completed
TXN-001906,U0077,120.0,Wells Fargo ATM,ATM,2025-12-17T21:48,"Austin, USA",Completed
TXN-001702,U0058,10.4,Subway,Food,2025-10-17T00:19,"San Francisco, USA",Completed
TXN-001608,U0005,189.37,Delta Airlines,Travel,2025-07-14T04:18,"Seattle, USA",Completed
TXN-000405,U0105,19.87,Chipotle,Food,2026-01-11T11:24,"New York, USA",Completed
TXN-001939,U0068,125.99,Target,Shopping,2026-02-15T10:21,"Chicago, USA",Completed
TXN-001403,U0083,97.1,Comcast,Bills,2026-03-10T10:47,"Los Angeles, USA",Completed
TXN-001447,U0113,68.47,Best Buy,Shopping,2026-03-03T01:11,"New York, USA",Completed
TXN-000105,U0104,80.0,Bank of America ATM,ATM,2025-07-28T11:48,"Dubai, UAE",Completed
TXN-000689,U0039,20.0,Best Buy,Shopping,2025-06-10T05:18,"Austin, USA",Completed
TXN-001412,U0037,225.73,Uber,Travel,2026-05-20T03:37,"Chicago, USA",Pending
TXN-000827,U0076,10.29,Subway,Food,2025-09-14T01:26,"San Francisco, USA",Failed
TXN-001241,U0049,116.0,Trader Joe's,Groceries,2026-04-13T00:06,"San Francisco, USA",Completed
TXN-000063,U0038,142.78,Airbnb,Travel,2026-02-03T09:19,"Seattle, USA",Completed
TXN-000853,U0126,113.35,Verizon,Bills,2026-02-12T09:16,"Austin, USA",Completed
TXN-001462,U0074,39.69,Whole Foods,Groceries,2026-03-05T09:50,"Los Angeles, USA",Pending
TXN-001263,U0145,95.75,Comcast,Bills,2025-08-05T12:52,"Los Angeles, USA",Completed
TXN-000224,U0017,69.11,Kraken,Crypto,2026-05-02T08:49,"Chicago, USA",Completed
TXN-000146,U0114,100.0,Bank of America ATM,ATM,2025-06-11T08:17,"Tokyo, Japan",Completed
TXN-001089,U0149,51.83,Target,Shopping,2025-12-18T09:56,"Los Angeles, USA",Completed
TXN-000374,U0077,20.48,Starbucks,Food,2025-07-17T07:27,"New York, USA",Completed
TXN-001537,U0112,65.03,Airbnb,Travel,2025-05-30T06:11,"Toronto, Canada",Completed
TXN-001143,U0109,111.97,Verizon,Bills,2026-04-24T10:03,"Seattle, USA",Completed
TXN-001973,U0139,155.93,Airbnb,Travel,2026-05-07T09:39,"Seattle, USA",Completed
TXN-001614,U0006,34.22,DoorDash,Food,2026-03-11T10:30,"Los Angeles, USA",Completed
TXN-001275,U0108,87.61,PG&E,Bills,2025-08-04T04:28,"Chicago, USA",Completed
TXN-001266,U0099,29.24,Chipotle,Food,2025-06-07T04:31,"New York, USA",Completed
TXN-001724,U0027,106.48,Netflix,Bills,2025-10-22T04:37,"New York, USA",Completed
TXN-001698,U0107,8.87,Starbucks,Food,2025-07-22T12:33,"Los Angeles, USA",Completed
TXN-000010,U0143,51.9,Trader Joe's,Groceries,2026-01-17T09:21,"San Francisco, USA",Completed
TXN-000450,U0074,55.42,Coinbase,Crypto,2025-07-19T00:54,"Los Angeles, USA",Completed
TXN-000709,U0141,108.76,Spotify,Bills,2026-04-04T02:28,"Austin, USA",Completed
TXN-000256,U0137,126.22,Delta Airlines,Travel,2025-08-22T12:02,"Austin, USA",Completed
TXN-000883,U0035,319.52,Coinbase,Crypto,2026-01-19T00:37,"Chicago, USA",Completed
TXN-000390,U0128,150.3,Netflix,Bills,2026-01-14T08:07,"Los Angeles, USA",Completed
TXN-001487,U0111,40.0,Wells Fargo ATM,ATM,2025-07-16T01:59,"New York, USA",Completed
TXN-000909,U0054,86.73,PG&E,Bills,2025-06-29T12:31,"Austin, USA",Completed
TXN-000925,U0142,2.5,Starbucks,Food,2026-05-14T04:20,"Austin, USA",Completed
TXN-001838,U0068,21.48,Local Deli,Food,2025-11-26T23:40,"Seattle, USA",Completed
TXN-001332,U0101,11.83,Apple Store,Shopping,2026-01-01T04:39,"San Francisco, USA",Completed
TXN-000461,U0013,91.86,Whole Foods,Groceries,2025-10-17T21:28,"San Francisco, USA",Completed
TXN-001919,U0128,109.23,Kroger,Groceries,2026-03-09T21:32,"Austin, USA",Completed
TXN-001835,U0062,122.08,Best Buy,Shopping,2025-10-01T08:51,"Chicago, USA",Completed
TXN-001169,U0144,104.48,PG&E,Bills,2025-12-05T09:45,"Tokyo, Japan",Completed
TXN-000959,U0103,64.83,Whole Foods,Groceries,2026-03-02T09:09,"San Francisco, USA",Completed
TXN-000502,U0089,101.85,Netflix,Bills,2026-04-29T04:34,"Seattle, USA",Completed
TXN-000740,U0082,73.71,Coinbase,Crypto,2025-09-08T08:39,"San Francisco, USA",Pending
TXN-001999,U0125,10.72,DoorDash,Food,2025-07-25T06:19,"Los Angeles, USA",Completed
TXN-000869,U0125,9.0,Local Deli,Food,2025-10-17T08:53,"Austin, USA",Pending
TXN-000732,U0106,132.75,PG&E,Bills,2026-05-23T22:21,"New York, USA",Completed
TXN-000540,U0085,101.56,Trader Joe's,Groceries,2025-06-07T11:49,"New York, USA",Completed
TXN-001202,U0032,148.57,Apple Store,Shopping,2025-09-28T23:21,"Chicago, USA",Completed
TXN-000698,U0105,146.28,Lyft,Travel,2025-09-01T04:06,"Los Angeles, USA",Completed
TXN-001506,U0125,18.74,Chipotle,Food,2025-10-08T12:13,"Los Angeles, USA",Completed
TXN-001488,U0109,8.53,Local Deli,Food,2026-02-21T10:01,"Austin, USA",Completed
TXN-001146,U0109,60.0,Bank of America ATM,ATM,2026-05-21T23:37,"San Francisco, USA",Completed
TXN-001032,U0022,47.34,Costco,Groceries,2026-03-12T10:32,"Los Angeles, USA",Completed
TXN-000373,U0034,9.07,DoorDash,Food,2025-07-26T10:48,"Chicago, USA",Completed
TXN-000668,U0045,100.0,Wells Fargo ATM,ATM,2025-07-04T07:54,"Chicago, USA",Completed
TXN-001646,U0011,112.84,Trader Joe's,Groceries,2025-09-19T11:15,"Berlin, Germany",Completed
TXN-000358,U0068,24.72,Chipotle,Food,2025-10-24T22:32,"Austin, USA",Completed
TXN-000968,U0021,58.06,Costco,Groceries,2025-11-23T05:41,"Los Angeles, USA",Completed
TXN-000784,U0007,16.42,DoorDash,Food,2025-10-01T03:06,"Seattle, USA",Completed
TXN-000736,U0010,88.32,Kroger,Groceries,2026-05-07T01:17,"Chicago, USA",Completed
TXN-001036,U0137,8.62,Local Deli,Food,2025-10-16T22:14,"Chicago, USA",Completed
TXN-000971,U0067,149.65,Binance,Crypto,2025-09-11T02:09,"Los Angeles, USA",Completed
TXN-001645,U0134,132.65,Uber,Travel,2025-06-23T11:40,"San Francisco, USA",Completed
TXN-001606,U0103,101.76,Walmart,Shopping,2025-10-13T22:42,"London, UK",Completed
TXN-001907,U0011,65.71,Apple Store,Shopping,2026-03-23T12:44,"Seattle, USA",Failed
TXN-001926,U0036,65.3,Spotify,Bills,2026-02-20T21:23,"Austin, USA",Completed
TXN-001329,U0102,86.19,Whole Foods,Groceries,2025-11-21T11:30,"New York, USA",Completed
TXN-001569,U0149,106.19,PG&E,Bills,2025-07-12T12:26,"Austin, USA",Completed
TXN-001610,U0114,71.35,Delta Airlines,Travel,2025-11-16T07:26,"San Francisco, USA",Completed
TXN-001908,U0122,65.75,Delta Airlines,Travel,2025-06-10T05:48,"Los Angeles, USA",Completed
TXN-001253,U0015,46.31,Walmart,Shopping,2025-12-21T06:24,"Seattle, USA",Completed
TXN-001827,U0020,16.16,Local Deli,Food,2025-09-23T23:59,"New York, USA",Completed
TXN-001850,U0060,157.21,Best Buy,Shopping,2025-09-29T03:24,"London, UK",Completed
TXN-001237,U0001,46.88,Target,Shopping,2025-06-19T02:06,"New York, USA",Completed
TXN-000886,U0004,39.82,Safeway,Groceries,2026-05-08T08:15,"Toronto, Canada",Completed
TXN-000080,U0007,98.58,Comcast,Bills,2025-11-01T00:41,Singapore,Completed
TXN-001173,U0003,100.0,Chase ATM,ATM,2026-02-16T04:10,"Chicago, USA",Completed
TXN-000815,U0027,4.85,DoorDash,Food,2025-11-13T11:06,"Seattle, USA",Pending
TXN-001388,U0090,56.38,Costco,Groceries,2026-01-12T12:51,"Toronto, Canada",Completed
TXN-000672,U0013,23.11,Local Deli,Food,2026-05-18T04:13,"Seattle, USA",Failed
TXN-001652,U0130,47.03,Target,Shopping,2026-02-02T02:25,"Chicago, USA",Completed
TXN-000058,U0045,61.92,Lyft,Travel,2025-12-27T09:47,"Seattle, USA",Completed
TXN-000134,U0128,32.96,Amazon,Shopping,2026-03-10T23:02,"Los Angeles, USA",Completed
TXN-001141,U0010,66.37,Best Buy,Shopping,2025-10-29T23:30,"Toronto, Canada",Completed
TXN-000934,U0084,97.94,Lyft,Travel,2025-10-06T02:47,"Los Angeles, USA",Completed
TXN-001817,U0101,6.65,Chipotle,Food,2026-04-10T06:47,Singapore,Completed
TXN-000824,U0149,50.39,Trader Joe's,Groceries,2025-09-29T07:31,"San Francisco, USA",Pending
TXN-001215,U0136,90.38,Safeway,Groceries,2026-05-20T08:19,"Seattle, USA",Completed
TXN-000505,U0061,208.15,Marriott,Travel,2026-04-20T09:29,"New York, USA",Completed
TXN-001916,U0064,58.53,Verizon,Bills,2025-09-04T12:35,"New York, USA",Completed
TXN-000348,U0081,32.65,Target,Shopping,2026-05-04T12:37,"Chicago, USA",Completed
TXN-000387,U0036,18.97,Chipotle,Food,2025-07-25T21:49,"Seattle, USA",Completed
TXN-001025,U0136,29.4,Walmart,Shopping,2025-12-23T21:59,"Austin, USA",Completed
TXN-000895,U0009,80.41,Apple Store,Shopping,2026-02-28T21:52,"Toronto, Canada",Completed
TXN-000829,U0095,123.04,Walmart,Shopping,2026-05-21T09:15,"Seattle, USA",Completed
TXN-SUSP-00044,U0041,2361.87,Night ATM,ATM,2026-02-25T03:00,"Dubai, UAE",Pending
TXN-000476,U0047,81.04,Apple Store,Shopping,2026-01-15T01:24,"Los Angeles, USA",Completed
TXN-001589,U0087,7.57,Chipotle,Food,2025-10-27T10:09,"Austin, USA",Completed
TXN-001564,U0119,19.37,Subway,Food,2026-03-11T23:40,"New York, USA",Completed
TXN-001510,U0101,19.12,Walmart,Shopping,2025-10-22T12:35,"Chicago, USA",Completed
TXN-000653,U0018,67.04,Target,Shopping,2025-07-21T00:37,"New York, USA",Pending
TXN-000173,U0006,62.9,Airbnb,Travel,2025-10-21T00:29,"Tokyo, Japan",Completed
TXN-001150,U0111,111.92,Spotify,Bills,2025-12-25T06:50,"San Francisco, USA",Completed
TXN-000039,U0068,232.16,Uber,Travel,2025-07-02T03:36,"New York, USA",Completed
TXN-000714,U0048,38.76,Local Deli,Food,2025-10-15T03:07,"New York, USA",Completed
TXN-000091,U0117,171.82,Apple Store,Shopping,2025-11-11T08:48,"San Francisco, USA",Completed
TXN-000167,U0109,9.45,Starbucks,Food,2025-10-12T11:46,"Chicago, USA",Completed
TXN-001206,U0013,32.38,Kroger,Groceries,2025-10-11T01:01,"San Francisco, USA",Pending
TXN-000876,U0031,22.5,Local Deli,Food,2026-03-24T22:34,"London, UK",Completed
TXN-001460,U0068,90.96,Whole Foods,Groceries,2026-04-02T08:03,"Los Angeles, USA",Completed
TXN-SUSP-00041,U0087,2803.84,Unverified Marketplace,Crypto,2026-05-08T00:56,Singapore,Completed
TXN-001094,U0006,85.15,Netflix,Bills,2026-05-14T06:24,"Chicago, USA",Completed
TXN-001156,U0087,145.7,Kraken,Crypto,2026-01-29T12:52,"Seattle, USA",Completed
TXN-001325,U0073,276.47,Lyft,Travel,2026-02-27T10:28,"Los Angeles, USA",Completed
TXN-001473,U0131,17.08,Starbucks,Food,2025-07-04T11:11,"New York, USA",Completed
TXN-001351,U0009,111.37,Verizon,Bills,2026-01-11T03:00,"Tokyo, Japan",Completed
TXN-000511,U0134,17.12,DoorDash,Food,2025-11-23T06:39,"Austin, USA",Completed
TXN-000500,U0081,42.79,Safeway,Groceries,2025-06-17T23:20,"New York, USA",Completed
TXN-001466,U0146,46.65,Kroger,Groceries,2025-06-01T00:23,"Seattle, USA",Completed
TXN-001731,U0111,84.03,Netflix,Bills,2026-01-15T22:29,"Seattle, USA",Completed
TXN-000339,U0096,226.89,Marriott,Travel,2026-05-13T04:32,"Austin, USA",Completed
TXN-001189,U0124,108.04,Verizon,Bills,2026-03-25T02:28,"Toronto, Canada",Completed
TXN-000029,U0047,19.0,Local Deli,Food,2026-01-10T01:31,"San Francisco, USA",Completed
TXN-001218,U0124,80.0,Chase ATM,ATM,2026-02-26T00:22,"San Francisco, USA",Completed
TXN-001432,U0150,114.22,Safeway,Groceries,2026-02-20T03:09,"New York, USA",Pending
TXN-001977,U0038,29.2,Starbucks,Food,2025-09-13T10:53,"Austin, USA",Completed
TXN-000946,U0144,129.56,Best Buy,Shopping,2026-05-04T08:12,"New York, USA",Completed
TXN-000170,U0031,9.99,Chipotle,Food,2025-10-03T06:24,"New York, USA",Completed
TXN-001518,U0013,115.6,PG&E,Bills,2026-03-04T23:45,"Chicago, USA",Completed
